1788450948.104897,-32.835042,-70.129639,2869.762018,-1.0,-1.000000,42.4,52.3
1788450960.025931,-32.834857,-70.129405,2872.954434,-1.0,-1.000000,30.0,83.8
1788450973.264735,-32.834956,-70.129541,2873.084958,-1.0,-1.000000,30.0,58.9
1788450973.610744,-32.834878,-70.129407,2873.085411,-1.0,-1.000000,30.0,62.2
1788450984.309808,-32.834862,-70.129315,2872.577894,-1.0,-1.000000,30.0,43.3
1788450986.442873,-32.834984,-70.129354,2867.904869,189.1,1.220000,4.0,18.0
1788450989.438649,-32.835050,-70.129459,2876.605796,189.1,0.180000,4.0,20.3
1788450994.441443,-32.835155,-70.129460,2873.826011,189.1,0.670000,3.0,14.0
1788450995.442053,-32.835061,-70.129504,2872.398521,0.0,0.000000,4.0,14.0
1788451010.928079,-32.835016,-70.129383,2875.098472,83.3,2.059999,7.6,4.7
1788451014.927079,-32.835009,-70.129270,2875.944176,78.7,2.619999,5.3,4.7
1788451017.926517,-32.834926,-70.129171,2871.633266,55.2,4.815294,5.7,4.8
1788451019.926434,-32.834849,-70.129096,2869.726389,42.8,5.422345,5.9,5.8
1788451021.925181,-32.834747,-70.129028,2869.681031,27.3,6.158074,8.3,7.5
1788451023.923633,-32.834620,-70.129021,2866.770236,7.2,7.106105,8.2,7.4
1788451025.926778,-32.834493,-70.129024,2863.149213,359.8,7.526857,6.7,5.8
1788451027.926582,-32.834396,-70.129088,2859.246849,340.1,6.252944,8.3,7.0
1788451029.928016,-32.834290,-70.129048,2855.825003,8.2,6.396158,7.1,7.0
1788451034.927706,-32.834197,-70.129091,2850.392325,350.8,2.310601,9.7,8.9
1788451040.925013,-32.834175,-70.129129,2850.029676,256.4,0.000000,10.3,8.7
1788451040.925013,-32.834175,-70.129129,2850.029676,256.4,0.000000,10.3,8.7
1788451047.929076,-32.834086,-70.129150,2851.990013,313.3,0.537133,11.6,9.4
1788451069.927048,-32.834029,-70.129047,2853.529314,52.9,1.494854,9.7,9.4
1788451080.921638,-32.834015,-70.128938,2853.522065,68.3,4.078903,11.5,9.8
1788451086.925870,-32.833944,-70.128850,2851.183988,58.0,0.000000,10.8,8.8
1788451086.925870,-32.833944,-70.128850,2851.183988,58.0,0.000000,10.8,8.8
1788451091.924965,-32.833892,-70.128742,2851.785042,60.6,2.064694,10.3,8.3
1788451096.921424,-32.833836,-70.128631,2850.840285,60.4,2.535976,10.2,8.2
1788451102.920353,-32.833785,-70.128517,2851.329131,57.3,0.000000,9.8,7.7
1788451102.920353,-32.833785,-70.128517,2851.329131,57.3,0.000000,9.8,7.7
1788451107.922779,-32.833733,-70.128414,2853.553479,63.0,2.182524,9.8,7.8
1788451113.920372,-32.833668,-70.128304,2856.343728,58.6,0.000000,10.1,7.9
1788451113.920372,-32.833668,-70.128304,2856.343728,58.6,0.000000,10.1,7.9
1788451118.926027,-32.833618,-70.128202,2859.443238,60.4,2.172966,10.8,8.4
1788451124.999893,-32.833574,-70.128100,2862.060810,56.2,0.000000,10.8,8.1
1788451124.999893,-32.833574,-70.128100,2862.060810,56.2,0.000000,10.8,8.1
1788451133.999937,-32.833516,-70.128009,2866.154031,42.7,1.314032,12.0,8.6
1788451141.999978,-32.833471,-70.127909,2867.338026,68.8,1.847957,11.0,8.9
1788451146.999999,-32.833417,-70.127807,2874.576048,60.1,2.124947,11.1,8.5
1788451152.000018,-32.833367,-70.127703,2879.371344,58.5,2.121776,9.2,8.3
1788451157.000033,-32.833316,-70.127607,2883.921602,58.7,2.088803,7.9,7.7
1788451162.000047,-32.833270,-70.127508,2888.701204,61.0,2.067991,7.3,7.2
1788451168.000064,-32.833215,-70.127402,2892.703254,58.3,0.000000,6.9,6.9
1788451168.000064,-32.833215,-70.127402,2892.703254,58.3,0.000000,6.9,6.9
1788451173.000079,-32.833173,-70.127306,2895.727494,61.1,2.104998,7.0,6.4
1788451178.000092,-32.833126,-70.127210,2898.786687,58.3,2.046015,6.3,5.4
1788451183.000104,-32.833075,-70.127112,2903.921584,60.7,0.000000,5.1,5.4
1788451183.000104,-32.833075,-70.127112,2903.921584,60.7,0.000000,5.1,5.4
1788451189.000118,-32.833018,-70.127008,2909.124268,60.6,2.079895,4.8,5.8
1788451194.000129,-32.832970,-70.126909,2912.579961,60.0,2.094393,5.0,5.8
1788451199.000140,-32.832933,-70.126810,2915.981742,62.5,0.000000,5.1,5.9
1788451199.000140,-32.832933,-70.126810,2915.981742,62.5,0.000000,5.1,5.9
1788451205.000153,-32.832884,-70.126705,2922.820410,56.3,2.076479,5.0,5.9
1788451211.000166,-32.832833,-70.126592,2927.496184,59.8,0.000000,5.0,5.9
1788451211.000166,-32.832833,-70.126592,2927.496184,59.8,0.000000,5.0,5.9
1788451217.000177,-32.832778,-70.126482,2932.731160,63.2,2.000142,4.9,5.8
1788451223.000189,-32.832722,-70.126371,2937.752664,56.9,0.000000,6.4,5.9
1788451223.000189,-32.832722,-70.126371,2937.752664,56.9,0.000000,6.4,5.9
1788451229.000201,-32.832672,-70.126256,2941.929028,59.4,2.049092,7.8,6.6
1788451235.000214,-32.832619,-70.126145,2948.097884,65.3,0.000000,8.2,6.9
1788451235.000214,-32.832619,-70.126145,2948.097884,65.3,0.000000,8.2,6.9
1788451240.000222,-32.832568,-70.126048,2952.568042,59.0,2.097482,8.8,7.2
1788451245.999115,-32.832525,-70.125945,2958.724092,70.1,0.000000,7.2,5.9
1788451245.999115,-32.832525,-70.125945,2958.724092,70.1,0.000000,7.2,5.9
1788451249.999201,-32.832472,-70.125851,2960.620982,59.8,2.946622,4.5,5.5
1788451255.999389,-32.832442,-70.125771,2964.913905,63.4,0.000000,5.4,4.6
1788451255.999389,-32.832442,-70.125771,2964.913905,63.4,0.000000,5.4,4.6
1788451260.999546,-32.832387,-70.125666,2970.593803,61.4,2.310646,3.0,4.0
1788451266.999711,-32.832347,-70.125598,2979.634592,59.5,0.000000,3.0,4.3
1788451266.999711,-32.832347,-70.125598,2979.634592,59.5,0.000000,3.0,4.3
1788451270.999799,-32.832294,-70.125494,2981.840947,61.8,2.321978,3.0,7.1
1788451276.999907,-32.832247,-70.125394,2982.305757,61.1,0.000000,3.0,4.9
1788451276.999907,-32.832247,-70.125394,2982.305757,61.1,0.000000,3.0,4.9
1788451282.999995,-32.832204,-70.125284,2985.991505,60.6,2.010960,3.0,2.9
1788451289.000068,-32.832164,-70.125182,2995.084989,54.0,0.000000,3.0,3.0
1788451289.000068,-32.832164,-70.125182,2995.084989,54.0,0.000000,3.0,3.0
1788451295.000133,-32.832110,-70.125078,3008.190611,59.9,2.012838,3.0,2.7
1788451301.000191,-32.832060,-70.124986,3017.833233,59.6,0.000000,3.0,2.5
1788451301.000191,-32.832060,-70.124986,3017.833233,59.6,0.000000,3.0,2.5
1788451307.000245,-32.832005,-70.124894,3028.952515,60.9,1.760570,3.0,5.4
